device_id,seq,timestamp_us,vbus_raw,iout_raw,iref_raw,i_diff,v_volts,i_amps
534F4C31,29401,268691964,2051,4095,4095,0,1.00146,0.00000
534F4C31,29401,268694006,2059,4095,4095,0,1.00537,0.00000
534F4C31,29401,268696968,2058,4095,4095,0,1.00488,0.00000
534F4C31,29401,268699288,2059,4095,4095,0,1.00537,0.00000
534F4C31,29401,268701169,2063,4095,4095,0,1.00732,0.00000
534F4C31,29401,268703068,2057,4095,4095,0,1.00439,0.00000
534F4C31,29401,268705120,2062,4095,4095,0,1.00684,0.00000
534F4C31,29401,268707043,2051,4095,4095,0,1.00146,0.00000
534F4C31,29401,268708971,2059,4095,4095,0,1.00537,0.00000
534F4C31,29401,268711021,2059,4095,4095,0,1.00537,0.00000
534F4C31,29401,268713057,2063,4095,4095,0,1.00732,0.00000
534F4C31,29401,268715124,2057,4095,4095,0,1.00439,0.00000
534F4C31,29401,268717267,2065,4095,4095,0,1.00830,0.00000
534F4C31,29401,268719176,2054,4095,4095,0,1.00293,0.00000
534F4C31,29401,268721131,2057,4095,4095,0,1.00439,0.00000
534F4C31,29401,268723235,2055,4095,4095,0,1.00342,0.00000
534F4C31,29401,268725261,2060,4095,4095,0,1.00586,0.00000
534F4C31,29401,268727406,2054,4095,4095,0,1.00293,0.00000
534F4C31,29402,268729496,2055,4095,4095,0,1.00342,0.00000
534F4C31,29402,268733545,2051,4095,4095,0,1.00146,0.00000
534F4C31,29402,268735847,2057,4095,4095,0,1.00439,0.00000
534F4C31,29402,268737820,2059,4095,4095,0,1.00537,0.00000
534F4C31,29402,268739847,2054,4095,4095,0,1.00293,0.00000
534F4C31,29402,268743137,2056,4095,4095,0,1.00391,0.00000
534F4C31,29402,268745286,2060,4095,4095,0,1.00586,0.00000
534F4C31,29402,268747400,2056,4095,4095,0,1.00391,0.00000
534F4C31,29402,268749444,2058,4095,4095,0,1.00488,0.00000
534F4C31,29402,268751522,2054,4095,4095,0,1.00293,0.00000
534F4C31,29402,268753577,2056,4095,4095,0,1.00391,0.00000
534F4C31,29402,268755696,2055,4095,4095,0,1.00342,0.00000
534F4C31,29403,268757932,2054,4095,4095,0,1.00293,0.00000
534F4C31,29403,268761884,2058,4095,4095,0,1.00488,0.00000
534F4C31,29403,268764059,2063,4095,4095,0,1.00732,0.00000
534F4C31,29403,268766038,2050,4095,4095,0,1.00098,0.00000
534F4C31,29403,268769199,2064,4095,4095,0,1.00781,0.00000
534F4C31,29403,268771539,2061,4095,4095,0,1.00635,0.00000
534F4C31,29403,268773845,2054,4095,4095,0,1.00293,0.00000
534F4C31,29403,268775917,2058,4095,4095,0,1.00488,0.00000
534F4C31,29403,268777993,2053,4095,4095,0,1.00244,0.00000
534F4C31,29403,268780038,2057,4095,4095,0,1.00439,0.00000
534F4C31,29403,268782244,2060,4095,4095,0,1.00586,0.00000
534F4C31,29404,268784363,2065,4095,4095,0,1.00830,0.00000
534F4C31,29404,268787514,2054,4095,4095,0,1.00293,0.00000
534F4C31,29405,268790545,2058,4095,4095,0,1.00488,0.00000
534F4C31,29406,268794558,2056,4095,4095,0,1.00391,0.00000
534F4C31,29407,268797716,2053,4095,4095,0,1.00244,0.00000
534F4C31,29408,268804272,2063,4095,4095,0,1.00732,0.00000
534F4C31,29408,268810409,2061,4095,4095,0,1.00635,0.00000
534F4C31,29408,268812513,2056,4095,4095,0,1.00391,0.00000
534F4C31,29408,268814587,2059,4095,4095,0,1.00537,0.00000
534F4C31,29408,268817607,2052,4095,4095,0,1.00195,0.00000
534F4C31,29409,268819818,2055,4095,4095,0,1.00342,0.00000
534F4C31,29410,268823967,2061,4095,4095,0,1.00635,0.00000
534F4C31,29410,268827929,2055,4095,4095,0,1.00342,0.00000
534F4C31,29410,268831148,2059,4095,4095,0,1.00537,0.00000
534F4C31,29411,268835146,2054,4095,4095,0,1.00293,0.00000
534F4C31,29411,268838496,2063,4095,4095,0,1.00732,0.00000
534F4C31,29411,268842603,2060,4095,4095,0,1.00586,0.00000
534F4C31,29411,268844716,2058,4095,4095,0,1.00488,0.00000
534F4C31,29411,268847151,2049,4095,4095,0,1.00049,0.00000
534F4C31,29412,268849381,2060,4095,4095,0,1.00586,0.00000
534F4C31,29412,268854616,2059,4095,4095,0,1.00537,0.00000
534F4C31,29412,268856790,2059,4095,4095,0,1.00537,0.00000
534F4C31,29412,268858740,2055,4095,4095,0,1.00342,0.00000
534F4C31,29412,268861727,2057,4095,4095,0,1.00439,0.00000
534F4C31,29413,268864145,2052,4095,4095,0,1.00195,0.00000
534F4C31,29414,268867481,2058,4095,4095,0,1.00488,0.00000
534F4C31,29414,268872944,2059,4095,4095,0,1.00537,0.00000
534F4C31,29414,268875939,2054,4095,4095,0,1.00293,0.00000
534F4C31,29414,268879873,2057,4095,4095,0,1.00439,0.00000
534F4C31,29414,268882152,2053,4095,4095,0,1.00244,0.00000
534F4C31,29414,268884056,2057,4095,4095,0,1.00439,0.00000
534F4C31,29415,268886956,2058,4095,4095,0,1.00488,0.00000
534F4C31,29415,268890841,2056,4095,4095,0,1.00391,0.00000
534F4C31,29415,268893518,2051,4095,4095,0,1.00146,0.00000
534F4C31,29416,268896185,2062,4095,4095,0,1.00684,0.00000
534F4C31,29416,268898157,2053,4095,4095,0,1.00244,0.00000
534F4C31,29416,268903429,2059,4095,4095,0,1.00537,0.00000
534F4C31,29416,268905742,2055,4095,4095,0,1.00342,0.00000
534F4C31,29416,268908814,2061,4095,4095,0,1.00635,0.00000
534F4C31,29416,268911104,2057,4095,4095,0,1.00439,0.00000
534F4C31,29417,268913281,2056,4095,4095,0,1.00391,0.00000
534F4C31,29418,268916520,2063,4095,4095,0,1.00732,0.00000
534F4C31,29418,268920797,2058,4095,4095,0,1.00488,0.00000
534F4C31,29418,268925703,2059,4095,4095,0,1.00537,0.00000
534F4C31,29418,268927988,2061,4095,4095,0,1.00635,0.00000
534F4C31,29418,268930909,2055,4095,4095,0,1.00342,0.00000
534F4C31,29418,268933197,2056,4095,4095,0,1.00391,0.00000
534F4C31,29418,268935276,2062,4095,4095,0,1.00684,0.00000
534F4C31,29418,268937220,2051,4095,4095,0,1.00146,0.00000
534F4C31,29419,268939357,2059,4095,4095,0,1.00537,0.00000
534F4C31,29419,268943506,2053,4095,4095,0,1.00244,0.00000
534F4C31,29419,268945908,2056,4095,4095,0,1.00391,0.00000
534F4C31,29419,268947924,2056,4095,4095,0,1.00391,0.00000
534F4C31,29420,268950989,2061,4095,4095,0,1.00635,0.00000
534F4C31,29420,268956282,2057,4095,4095,0,1.00439,0.00000
